date,delocated_monad,10km_location,location_qualifier,easting_sw_delocated,northing_sw_delocated,easting_centroid_delocated,northing_centroid_delocated,plot_number,plot_option_number,sampling_point,vertical_channels,casts,middens,middens_qualifier,earthworm_num_5min,earthworm_num_5min_qualifier,earthworm_additional,earthworm_additional_qualifier,soil_temperature,soil_temperature_qualifier,vess,reason_no_VESS,tillage_pan,tillage_pan_qualifier,layer_depth_1,layer_depth_1_qualifier,vess_score_1,vess_score_1_qualifier,layer_depth_2,layer_depth_2_qualifier,vess_score_2,vess_score_2_qualifier,layer_depth_3,layer_depth_3_qualifier,vess_score_3,vess_score_3_qualifier,layer_depth_4,layer_depth_4_qualifier,vess_score_4,vess_score_4_qualifier,layer_depth_5,layer_depth_5_qualifier,vess_score_5,vess_score_5_qualifier,vess_total_depth,vess_total_depth_qualifier,vess_block_score,vess_block_score_qualifier,sampleZ,core_tip_Z,core_tip_ABC,litter_thickness,litter_thickness_qualifier,sample_ABC_hole_depth,sample_ABC_hole_depth_qualifier,depth_to_rock_ABC,depth_to_rock_ABC_qualifier,core_extraction_method_ABC,sampleA,reason_no_A,sampleB,reason_no_B,sampleC,reason_no_C,kew_corer,kew_rA,reason_no_rA,kew_rB,reason_no_rB,sampleM,core_tip_M,sample_M_hole_depth,sample_M_hole_depth_qualifier,depth_to_rock_M,depth_to_rock_M_qualifier,core_extraction_method_M,peat_present,peat_depth,peat_depth_qualifier,bottom_reached,probe,probe_length,probe_length_qualifier,depth_resolution,depth_resolution_qualifier
23/05/2023,NZ17-X-89,NZ17,Sample location delocated to a 10km square (see metadata),410000,570000,415000,575000,1,85,28,no,no,0,,7,,4,,16.3,,yes,NA,2,,30,,1,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1,,yes,normal,normal,1,,49,,49,,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,21,,turn and lift,NULL,,NULL,NULL,NULL,,NULL,,NULL
23/05/2023,NZ17-X-89,NZ17,Sample location delocated to a 10km square (see metadata),410000,570000,415000,575000,1,85,59,no,no,0,,10,,3,,14.6,,yes,NA,2,,30,,1,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1,,yes,normal,normal,1,,46,,46,,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19,,19,,turn and lift,NULL,,NULL,NULL,NULL,,NULL,,NULL
23/05/2023,NZ17-X-89,NZ17,Sample location delocated to a 10km square (see metadata),410000,570000,415000,575000,1,85,46,no,no,0,,0,,0,,15.5,,yes,NA,2,,30,,1,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1,,yes,normal,normal,2,,45,,45,,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,18,,turn and lift,NULL,,NULL,NULL,NULL,,NULL,,NULL
18/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,4,86,11,yes,no,0,,5,,0,,10,,yes,NA,,NULL,15,,3.5,,30,,3,,,NA,,NA,,NA,,NA,,NA,,NA,30,,3.3,,yes,normal,normal,0,,44,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,15,,15,,turn and lift,no,,NA,NA,NA,,NA,1,
18/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,4,86,28,yes,no,0,,13,,4,,11.7,,yes,NA,,NULL,30,,3.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,3.5,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,,NA,turn and lift,no,,NA,NA,NA,,NA,1,
18/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,4,86,59,yes,no,0,,13,,1,,10.9,,yes,NA,,NULL,30,,3.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,3.5,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,,NA,turn and lift,no,,NA,NA,NA,,NA,1,
18/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,4,86,46,no,no,0,,27,,4,,10.6,,yes,NA,,NULL,15,,2.5,,30,,3.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,3,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,,NA,turn and lift,no,,NA,NA,NA,,NA,1,
19/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,3,85,11,no,no,0,,6,,0,,9.6,,yes,NA,,NULL,5,,2,,30,,4,,,NA,,NA,,NA,,NA,,NA,,NA,30,,3.7,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,18,,turn and lift,no,,NA,NA,NA,,NA,1,
19/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,3,85,28,yes,no,0,,10,,2,,9.4,,yes,NA,,NULL,30,,4,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,4,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,,NA,dig and tip,no,,NA,NA,NA,,NA,1,
19/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,3,85,59,no,no,0,,6,,0,,10.1,,yes,NA,,NULL,30,,4,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,4,,yes,normal,normal,0,,45,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19,,,NA,dig and tip,no,,NA,NA,NA,,NA,1,
19/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,3,85,46,no,no,0,,7,,0,,10.3,,yes,NA,,NULL,5,,2,,30,,4,,,NA,,NA,,NA,,NA,,NA,,NA,30,,3.7,,yes,normal,normal,0,,46,,,NA,dig and tip,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,partial - dry and hard soil,yes,normal,19,,,NA,dig and tip,no,,NA,NA,NA,,NA,1,
19/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,2,46,11,yes,no,0,,9,,2,,10.2,,yes,NA,,NULL,30,,4,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,4,,yes,normal,normal,0,,45,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,18,,turn and lift,no,,NA,NA,NA,,NA,1,
19/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,2,46,28,no,no,0,,3,,0,,10.2,,yes,NA,,NULL,12,,3,,30,,4,,,NA,,NA,,NA,,NA,,NA,,NA,30,,3.6,,yes,normal,normal,0,,41,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19,,,NA,turn and lift,no,,NA,NA,NA,,NA,1,
19/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,2,46,59,yes,no,0,,6,,1,,10.9,,yes,NA,,NULL,10,,3.5,,30,,4,,,NA,,NA,,NA,,NA,,NA,,NA,30,,3.8,,yes,normal,normal,0,,44,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,partial - hit rock,yes,normal,16,,16,,turn and lift,no,,NA,NA,NA,,NA,1,
19/03/2024,NZ42-X-86,NZ42,Sample location delocated to a 10km square (see metadata),440000,520000,445000,525000,2,46,46,no,no,0,,2,,2,,19,,yes,NA,,NULL,10,,3.5,,25,,4,,30,,3.5,,,NA,,NA,,NA,,NA,30,,3.8,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,,NA,turn and lift,no,,NA,NA,NA,,NA,1,
26/10/2023,NZ51-X-74,NZ51,Sample location delocated to a 10km square (see metadata),450000,510000,455000,515000,4,85,11,no,no,0,,15,,0,,9.2,,yes,NA,2,,30,,3.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,3.5,,yes,normal,normal,0,,43,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,16,,16,,turn and lift,no,,NA,NA,NA,,NA,1,
26/10/2023,NZ51-X-74,NZ51,Sample location delocated to a 10km square (see metadata),450000,510000,455000,515000,4,85,46,no,no,0,,2,,0,,9.4,,yes,NA,3,,25,,4.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,25,,4.5,,yes,normal,normal,0,,40,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,18,,turn and lift,no,,NA,NA,NA,,NA,1,
26/10/2023,NZ51-X-74,NZ51,Sample location delocated to a 10km square (see metadata),450000,510000,455000,515000,4,85,59,yes,no,0,,5,,0,,9.4,,yes,NA,1,,30,,4,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,4,,yes,normal,normal,0,,44,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,18,,turn and lift,no,,NA,NA,NA,,NA,1,
26/10/2023,NZ51-X-74,NZ51,Sample location delocated to a 10km square (see metadata),450000,510000,455000,515000,4,85,28,no,no,0,,5,,0,,9.5,,yes,NA,1,,25,,4,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,25,,4,,yes,normal,normal,0,,44,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
26/10/2023,NZ51-X-74,NZ51,Sample location delocated to a 10km square (see metadata),450000,510000,455000,515000,2,85,11,yes,no,0,,8,,1,,9.5,,yes,NA,1,,25,,4,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,25,,4,,yes,normal,normal,0,,41,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,17,,17,,turn and lift,no,,NA,NA,NA,,NA,1,
26/10/2023,NZ51-X-74,NZ51,Sample location delocated to a 10km square (see metadata),450000,510000,455000,515000,2,85,46,yes,no,0,,3,,0,,9.6,,yes,NA,1,,30,,3,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,3,,yes,normal,normal,0,,42,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,18,,turn and lift,no,,NA,NA,NA,,NA,1,
26/10/2023,NZ51-X-74,NZ51,Sample location delocated to a 10km square (see metadata),450000,510000,455000,515000,2,85,59,no,no,0,,6,,0,,9.8,,yes,NA,,NULL,30,,3,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,3,,yes,normal,normal,0,,45,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,18,,turn and lift,no,,NA,NA,NA,,NA,1,
26/10/2023,NZ51-X-74,NZ51,Sample location delocated to a 10km square (see metadata),450000,510000,455000,515000,2,85,28,yes,no,0,,11,,0,,9.8,,yes,NA,1,,30,,3,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,3,,yes,normal,normal,0,,42,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,18,,18,,turn and lift,no,,NA,NA,NA,,NA,1,
24/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,2,98,11,no,yes,2,,6,,0,,5.3,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,45,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,21,,turn and lift,no,,NA,NA,NA,,NA,1,
24/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,2,98,28,no,yes,1,,8,,0,,5.3,,yes,NA,2,,20,,1.5,,30,,1,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.3,,yes,normal,normal,0,,45,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,21,,turn and lift,no,,NA,NA,NA,,NA,1,
24/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,2,98,46,yes,no,0,,19,,0,,5.3,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,44,,,NA,dig and tip,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,21,,turn and lift,no,,NA,NA,NA,,NA,1,
24/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,2,98,59,yes,yes,1,,9,,0,,5.3,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,48,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
24/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,4,85,11,yes,yes,2,,18,,0,,5.5,,yes,NA,2,,20,,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.8,,yes,normal,normal,0,,48,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19,,,NA,turn and lift,no,,NA,NA,NA,,NA,1,
24/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,4,85,28,yes,yes,2,,7,,0,,5.5,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,45,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19,,19,,turn and lift,no,,NA,NA,NA,,NA,1,
24/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,4,85,59,yes,yes,2,,11,,0,,5.5,,yes,NA,2,,10,,1.5,,30,,2.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,2.2,,yes,normal,normal,0,,47,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
24/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,4,85,46,yes,yes,3,,5,,0,,5.5,,yes,NA,2,,30,,1,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1,,yes,normal,normal,0,,45,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
25/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,1,16,11,no,yes,2,,7,,3,,5.3,,yes,NA,2,,12,,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.7,,yes,normal,normal,0,,48.5,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19,,19,,turn and lift,no,,NA,NA,NA,,NA,1,
25/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,1,16,28,no,no,0,,10,,0,,5.3,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,catcher,0,,40,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
25/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,1,16,46,yes,yes,3,,12,,2,,5.3,,yes,NA,2,,10,,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.7,,yes,normal,normal,0,,47.5,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19,,19,,turn and lift,no,,NA,NA,NA,,NA,1,
25/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,1,16,59,yes,yes,2,,15,,0,,5.4,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,40,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19,,19,,turn and lift,no,,NA,NA,NA,,NA,1,
30/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,3,85,11,yes,yes,3,,5,,0,,6.2,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
30/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,3,85,28,yes,yes,1,,5,,0,,6.2,,yes,NA,2,,15,,1.5,,25,,2,,30,,1.5,,,NA,,NA,,NA,,NA,30,,1.7,,yes,normal,normal,0,,48,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
30/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,3,85,46,no,yes,1,,8,,0,,6.2,,yes,NA,2,,15,,1.5,,25,,2,,30,,1.5,,,NA,,NA,,NA,,NA,30,,1.7,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,19.5,,19.5,,turn and lift,no,,NA,NA,NA,,NA,1,
30/01/2024,NZ80-X-17,NZ80,Sample location delocated to a 10km square (see metadata),480000,500000,485000,505000,3,85,59,no,yes,3,,3,,0,,6.3,,yes,NA,,NULL,15,,2,,25,,2.5,,30,,2,,,NA,,NA,,NA,,NA,30,,2.2,,yes,normal,normal,0,,47,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
15/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,3,85,11,no,no,0,,1,,0,,2.2,,yes,NA,2,,25,,1.5,,30,,2,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.6,,yes,normal,normal,0,,49,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,large corer (tip same as ABC),yes,NA,yes,NA,yes,normal,26,,,NA,turn and lift,no,,NA,NA,NA,,NA,1,
15/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,3,85,28,no,no,0,,5,,0,,2.2,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,47.5,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,large corer (tip same as ABC),yes,NA,yes,NA,yes,normal,22,,22,,turn and lift,no,,NA,NA,NA,,NA,1,
15/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,3,85,46,no,no,0,,4,,0,,2.2,,yes,NA,2,,10,,2.5,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.8,,yes,normal,normal,0,,50,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,large corer (tip same as ABC),yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
15/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,3,85,59,no,no,0,,17,,2,,2.2,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,45.6,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,large corer (tip same as ABC),yes,NA,yes,NA,yes,normal,22.5,,22.5,,turn and lift,no,,NA,NA,NA,,NA,1,
16/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,1,111,11,no,no,0,,1,,0,,1.5,,yes,NA,2,,30,,2,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,2,,yes,normal,normal,0,,48,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,21,,turn and lift,no,,NA,NA,NA,,NA,1,
16/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,1,111,28,no,no,0,,16,,10,,1.5,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,47,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
16/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,1,111,46,no,no,0,,8,,0,,1.5,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,47,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,,NA,turn and lift,no,,NA,NA,NA,,NA,1,
16/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,1,111,59,no,no,0,,9,,0,,1.5,,yes,NA,2,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,normal,normal,0,,47,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,21,,turn and lift,no,,NA,NA,NA,,NA,1,
16/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,4,85,11,no,no,0,,12,,4,,1.5,,yes,NA,2,,8,,1.5,,30,,2.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,2.2,,yes,normal,normal,0,,48,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
16/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,4,85,28,no,no,0,,0,,0,,1.5,,yes,NA,1,,15,,3,,30,,2.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,2.8,,yes,normal,normal,0,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,21,,turn and lift,no,,NA,NA,NA,,NA,1,
16/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,4,85,46,no,no,0,,0,,0,,1.5,,yes,NA,1,,8,,2.5,,30,,3,,,NA,,NA,,NA,,NA,,NA,,NA,30,,2.9,,yes,normal,normal,0,,48,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
16/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,4,85,59,no,no,0,,0,,0,,1.5,,yes,NA,1,,10,,2.5,,30,,3,,,NA,,NA,,NA,,NA,,NA,,NA,30,,2.8,,yes,normal,normal,0,,48,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21.5,,21.5,,turn and lift,no,,NA,NA,NA,,NA,1,
22/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,6,61,11,no,no,0,,14,,0,,4.1,,yes,NA,2,,20,,1.5,,30,,2,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.7,,yes,normal,normal,0,,49,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20,,20,,turn and lift,no,,NA,NA,NA,,NA,1,
22/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,6,61,28,no,no,0,,10,,1,,4.1,,yes,NA,2,,20,,1.5,,30,,2,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.7,,yes,normal,normal,0,,48,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,21,,21,,turn and lift,no,,NA,NA,NA,,NA,1,
22/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,6,61,46,no,no,0,,15,,5,,4.1,,yes,NA,2,,20,,1.5,,30,,2,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.7,,yes,normal,normal,0,,45.5,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,22,,22,,turn and lift,no,,NA,NA,NA,,NA,1,
22/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,6,61,59,no,no,0,,14,,0,,4.1,,yes,NA,2,,20,,1.5,,30,,2,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.7,,yes,normal,normal,0,,41,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,normal,20.5,,20.5,,turn and lift,no,,NA,NA,NA,,NA,1,
23/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,5,73,11,no,no,0,,0,,0,,5,,yes,NA,2,,15,,1.5,,30,,1,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.3,,yes,serrated,serrated,3,,46,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,serrated,20,,,NA,turn and lift,yes,15,,yes,Hisco,,NULL,1,
23/01/2024,NZ90-X-49,NZ90,Sample location delocated to a 10km square (see metadata),490000,500000,495000,505000,5,73,28,no,no,0,,0,,0,,5,,yes,NA,2,,13,,1.5,,30,,1.5,,,NA,,NA,,NA,,NA,,NA,,NA,30,,1.5,,yes,serrated,serrated,3,,45.7,,,NA,turn and lift,yes,NA,yes,NA,yes,NA,small corer,yes,NA,yes,NA,yes,serrated,20,,20,,turn and lift,yes,13,,yes,Hisco,,NULL,1,
